id,name,type,level,rarity,vendor_value
1491,Berserker's Privateer Pants of Grenth,Armor,80,Masterwork,185
1492,Carrion Privateer Pants of the Pack,Armor,63,Masterwork,152
1493,Carrion Privateer Pants of the Dolyak,Armor,69,Masterwork,163
1494,Carrion Privateer Pants of the Traveler,Armor,75,Masterwork,174
1495,Carrion Privateer Pants of Grenth,Armor,79,Masterwork,182
1496,Carrion Privateer Pants of Mercy,Armor,80,Masterwork,185
1497,Mighty Worn Scale Gauntlets of Melandru,Armor,14,Masterwork,35
1498,Mighty Worn Scale Gauntlets of the Flame Legion,Armor,20,Masterwork,44
1499,Rampager's Privateer Pants of Melandru,Armor,64,Masterwork,152
1500,Strong Worn Scale Gauntlets of Rata Sum,Armor,26,Masterwork,51
1501,Strong Privateer Boots of Infiltration,Armor,39,Rare,111
1502,Rampager's Privateer Pants of Vampirism,Armor,70,Masterwork,166
1503,Strong Worn Scale Gauntlets of Lyssa,Armor,32,Masterwork,58
1504,Strong Worn Scale Gauntlets of the Flame Legion,Armor,38,Masterwork,65
1505,Rampager's Privateer Pants of the Traveler,Armor,76,Masterwork,177
1506,Strong Privateer Boots of the Traveler,Armor,46,Rare,126
1507,Ravaging Worn Scale Gauntlets of Rage,Armor,27,Masterwork,51
1508,Rampager's Privateer Pants of the Traveler,Armor,80,Masterwork,185
1509,Ravaging Worn Scale Gauntlets of the Afflicted,Armor,33,Masterwork,60
1510,Shaman's Privateer Pants of Melandru,Armor,65,Masterwork,154
1511,Strong Reinforced Scale Gauntlets of the Citadel,Armor,44,Masterwork,72
1512,Strong Reinforced Scale Gauntlets of the Pack,Armor,50,Masterwork,81
1513,Strong Privateer Boots of Scavenging,Armor,53,Rare,141
1514,Strong Reinforced Scale Gauntlets of Infiltration,Armor,56,Masterwork,89
1515,Shaman's Privateer Pants of Grenth,Armor,71,Masterwork,166
1516,Ravaging Privateer Boots of Lyssa,Armor,40,Rare,114
1517,Ravaging Worn Scale Gauntlets of the Citadel,Armor,39,Masterwork,67
1518,Shaman's Privateer Pants of the Afflicted,Armor,77,Masterwork,177
1519,Ravaging Reinforced Scale Gauntlets of the Dolyak,Armor,45,Masterwork,74
1520,Ravaging Reinforced Scale Gauntlets of Divinity,Armor,51,Masterwork,81
1521,Shaman's Privateer Pants of Lyssa,Armor,80,Masterwork,185
1522,Ravaging Reinforced Scale Gauntlets of the Citadel,Armor,57,Masterwork,89
1523,Ravaging Privateer Boots of Strength,Armor,47,Rare,126
1524,Honed Reinforced Scale Gauntlets of Strength,Armor,40,Masterwork,69
1525,Cleric's Privateer Pants of Grenth,Armor,66,Masterwork,157
1526,Cleric's Privateer Pants of the Dolyak,Armor,72,Masterwork,168
1527,Honed Reinforced Scale Gauntlets of the Afflicted,Armor,46,Masterwork,76
1528,Strong Privateer Boots of the Centaur,Armor,60,Rare,156
1529,Honed Reinforced Scale Gauntlets of the Flame Legion,Armor,52,Masterwork,83
1530,Honed Reinforced Scale Gauntlets of the Lich,Armor,58,Masterwork,90
1531,Cleric's Privateer Pants of Melandru,Armor,78,Masterwork,180
1532,Cleric's Privateer Pants of Melandru,Armor,80,Masterwork,185
1533,Ravaging Reinforced Scale Gauntlets of Infiltration,Armor,53,Masterwork,85
1534,Ravaging Reinforced Scale Gauntlets of the Centaur,Armor,59,Masterwork,92
1535,Berserker's Privateer Boots of the Lich,Armor,67,Rare,168
1536,Berserker's Reinforced Scale Gauntlets of Vampirism,Armor,62,Masterwork,96
1537,Berserker's Reinforced Scale Gauntlets of the Lich,Armor,68,Masterwork,103
1538,Berserker's Privateer Boots of the Flame Legion,Armor,74,Rare,183
1539,Berserker's Reinforced Scale Gauntlets of Vampirism,Armor,74,Masterwork,110
1540,Berserker's Reinforced Scale Gauntlets of the Eagle,Armor,80,Masterwork,119
1541,Strong Privateer Pants of Scavenging,Armor,39,Rare,156
1542,Strong Privateer Pants of Infiltration,Armor,46,Rare,177
1543,Carrion Reinforced Scale Gauntlets of the Eagle,Armor,63,Masterwork,98
1544,Carrion Reinforced Scale Gauntlets of Lyssa,Armor,69,Masterwork,105
1545,Strong Privateer Pants of Divinity,Armor,53,Rare,198
1546,Berserker's Privateer Boots of Grenth,Armor,80,Rare,198
1547,Carrion Reinforced Scale Gauntlets of Balthazar,Armor,75,Masterwork,112
1548,Carrion Reinforced Scale Gauntlets of Grenth,Armor,79,Masterwork,117
1549,Ravaging Privateer Pants of Rage,Armor,40,Rare,160
1550,Carrion Reinforced Scale Gauntlets of Scavenging,Armor,80,Masterwork,119
1551,Ravaging Privateer Boots of the Eagle,Armor,54,Rare,141
1552,Ravaging Privateer Pants of the Eagle,Armor,47,Rare,177
1553,Rampager's Reinforced Scale Gauntlets of Scavenging,Armor,64,Masterwork,98
1554,Strong Rogue Pants of Dwayna,Armor,60,Rare,219
1555,Rampager's Reinforced Scale Gauntlets of Divinity,Armor,70,Masterwork,107
1556,Berserker's Rogue Pants of Scavenging,Armor,67,Rare,236
1557,Rampager's Reinforced Scale Gauntlets of the Eagle,Armor,76,Masterwork,114
1558,Carrion Privateer Boots of Dwayna,Armor,61,Rare,156
1559,Rampager's Reinforced Scale Gauntlets of the Traveler,Armor,80,Masterwork,119
1560,Shaman's Reinforced Scale Gauntlets of Scavenging,Armor,65,Masterwork,99
1561,Berserker's Rogue Pants of the Flock,Armor,74,Rare,257
1562,Shaman's Reinforced Scale Gauntlets of Melandru,Armor,71,Masterwork,107
1563,Berserker's Rogue Pants of the Citadel,Armor,80,Rare,278
1564,Shaman's Reinforced Scale Gauntlets of Hoelbrak,Armor,77,Masterwork,114
1565,Carrion Privateer Boots of Lyssa,Armor,68,Rare,171
1566,Ravaging Rogue Pants of the Dolyak,Armor,54,Rare,198
1567,Shaman's Reinforced Scale Gauntlets of the Flock,Armor,80,Masterwork,119
1568,Carrion Rogue Pants of the Traveler,Armor,61,Rare,219
1569,Cleric's Reinforced Scale Gauntlets of Divinity,Armor,66,Masterwork,101
1570,Carrion Rogue Pants of the Traveler,Armor,68,Rare,240
1571,Cleric's Reinforced Scale Gauntlets of Infiltration,Armor,72,Masterwork,108
1572,Carrion Privateer Boots of the Citadel,Armor,75,Rare,186
1573,Cleric's Reinforced Scale Gauntlets of the Citadel,Armor,78,Masterwork,116
1574,Cleric's Reinforced Scale Gauntlets of Divinity,Armor,80,Masterwork,119
1575,Carrion Rogue Pants of the Flock,Armor,75,Rare,261
1576,Carrion Privateer Boots of Divinity,Armor,80,Rare,198
1577,Carrion Rogue Pants of Rata Sum,Armor,80,Rare,278
1578,Honed Rogue Pants of Vampirism,Armor,55,Rare,202
1579,Strong Reinforced Scale Gauntlets of Lyssa,Armor,39,Rare,100
1580,Strong Reinforced Scale Gauntlets of the Flock,Armor,46,Rare,114
1581,Rampager's Rogue Pants of Lyssa,Armor,62,Rare,223
1582,Honed Privateer Boots of Divinity,Armor,55,Rare,144
1583,Strong Reinforced Scale Gauntlets of Lyssa,Armor,53,Rare,127
1584,Rampager's Privateer Boots of Balthazar,Armor,62,Rare,159
1585,Ravaging Reinforced Scale Gauntlets of the Centaur,Armor,40,Rare,103
1586,Ravaging Reinforced Scale Gauntlets of Infiltration,Armor,47,Rare,114
1587,Rampager's Rogue Pants of Melandru,Armor,69,Rare,244
1588,Strong Banded Gauntlets of Lyssa,Armor,60,Rare,141
1589,Rampager's Rogue Pants of Divinity,Armor,76,Rare,265
1590,Berserker's Banded Gauntlets of the Lich,Armor,67,Rare,152
1591,Rampager's Rogue Pants of Divinity,Armor,80,Rare,278
1592,Berserker's Banded Gauntlets of the Eagle,Armor,74,Rare,165
1593,Rampager's Privateer Boots of Scavenging,Armor,69,Rare,174
1594,Berserker's Banded Gauntlets of Infiltration,Armor,80,Rare,179
1595,Shaman's Rogue Pants of Melandru,Armor,70,Rare,248
1596,Shaman's Rogue Pants of Rage,Armor,77,Rare,265
1597,Ravaging Banded Gauntlets of Lyssa,Armor,54,Rare,127
1598,Rampager's Privateer Boots of Infiltration,Armor,76,Rare,189
1599,Carrion Banded Gauntlets of Strength,Armor,61,Rare,141
1600,Carrion Banded Gauntlets of Grenth,Armor,68,Rare,154
1601,Shaman's Rogue Pants of Hoelbrak,Armor,80,Rare,278
1602,Cleric's Rogue Pants of Strength,Armor,71,Rare,248
1603,Carrion Banded Gauntlets of the Citadel,Armor,75,Rare,168
1604,Rampager's Privateer Boots of Infiltration,Armor,80,Rare,198
1605,Carrion Banded Gauntlets of the Citadel,Armor,80,Rare,179
1606,Cleric's Rogue Pants of the Centaur,Armor,78,Rare,269
1607,Honed Banded Gauntlets of the Dolyak,Armor,55,Rare,130
1608,Rampager's Banded Gauntlets of the Centaur,Armor,62,Rare,144
1609,Cleric's Rogue Pants of the Flock,Armor,80,Rare,278
1611,Rampager's Banded Gauntlets of Divinity,Armor,69,Rare,157
1612,Shaman's Privateer Boots of Lyssa,Armor,70,Rare,177
1613,Rampager's Banded Gauntlets of the Afflicted,Armor,76,Rare,171
1614,Rampager's Banded Gauntlets of the Traveler,Armor,80,Rare,179
1616,Shaman's Banded Gauntlets of Melandru,Armor,70,Rare,160
1617,Shaman's Privateer Boots of Lyssa,Armor,77,Rare,189
1618,Rogue Pants of the Afflicted,Armor,80,Rare,278
1619,Shaman's Banded Gauntlets of the Eagle,Armor,77,Rare,171
1620,Shaman's Privateer Boots of Lyssa,Armor,80,Rare,198
1621,Shaman's Banded Gauntlets of the Flock,Armor,80,Rare,179
1622,Cleric's Banded Gauntlets of Mercy,Armor,71,Rare,160
1623,Cleric's Privateer Boots of Grenth,Armor,71,Rare,177
1624,Cleric's Privateer Boots of the Pack,Armor,78,Rare,192
1625,Cleric's Banded Gauntlets of Balthazar,Armor,78,Rare,173
1626,Cleric's Banded Gauntlets of Mercy,Armor,80,Rare,179
1627,Cleric's Privateer Boots of the Pack,Armor,80,Rare,198
1628,Banded Gauntlets of Balthazar,Armor,72,Rare,162
1629,Privateer Boots of the Flame Legion,Armor,72,Rare,180
1630,Privateer Boots of the Centaur,Armor,79,Rare,195
1631,Banded Gauntlets of the Grove,Armor,79,Rare,176
1632,Privateer Boots of Dwayna,Armor,80,Rare,198
1633,Banded Gauntlets of the Flock,Armor,80,Rare,179
1634,Berserker's Scallywag Helm of the Pack,Armor,62,Exotic,265
1635,Berserker's Scallywag Helm of Divinity,Armor,70,Exotic,295
1636,Berserker's Scallywag Helm of the Centaur,Armor,78,Exotic,320
1637,Devona's Helm,Armor,80,Exotic,330
1638,Carrion Scallywag Helm of the Dolyak,Armor,63,Exotic,270
1639,Carrion Scallywag Helm of Vampirism,Armor,71,Exotic,295
1640,Carrion Scallywag Helm of the Centaur,Armor,79,Exotic,325
1641,Brutus' Helm,Armor,80,Exotic,330
1642,Rampager's Scallywag Helm of the Afflicted,Armor,64,Exotic,270
1643,Rampager's Scallywag Helm of Dwayna,Armor,72,Exotic,300
1644,Koss' Helm,Armor,80,Exotic,330
1645,Shaman's Scallywag Helm of the Flock,Armor,65,Exotic,275
1646,Shaman's Scallywag Helm of Vampirism,Armor,73,Exotic,305
1647,Jalis' Helm,Armor,80,Exotic,330
1648,Cleric's Scallywag Helm of the Pack,Armor,66,Exotic,280
1649,Cleric's Scallywag Helm of the Flame Legion,Armor,74,Exotic,305
1650,Rurik's Helm,Armor,80,Exotic,330
1651,Scallywag Helm of the Flock,Armor,75,Exotic,310
1652,Yakkington's Helm,Armor,80,Exotic,330
1653,Berserker's Scallywag Helm of the Lich,Armor,76,Exotic,315
1654,Galrath's Helm,Armor,80,Exotic,330
1655,Mighty Worn Chain Helm,Armor,11,Fine,20
1656,Mighty Worn Chain Helm,Armor,16,Fine,25
1657,Precise Worn Chain Helm,Armor,12,Fine,22
1658,Precise Worn Chain Helm,Armor,17,Fine,27
1659,Vital Worn Chain Helm,Armor,13,Fine,23
1660,Vital Worn Chain Helm,Armor,18,Fine,28
1661,Malign Worn Chain Helm,Armor,14,Fine,24
1662,Malign Worn Chain Helm,Armor,19,Fine,29
1663,Strong Worn Chain Helm,Armor,21,Fine,30
1664,Strong Worn Chain Helm,Armor,26,Fine,35
1665,Strong Worn Scale Helm,Armor,31,Fine,39
1666,Strong Worn Scale Helm,Armor,36,Fine,44
1667,Ravaging Worn Chain Helm,Armor,22,Fine,32
1668,Ravaging Worn Chain Helm,Armor,27,Fine,35
1669,Ravaging Worn Scale Helm,Armor,32,Fine,40
1670,Ravaging Worn Scale Helm,Armor,37,Fine,44
1671,Honed Worn Chain Helm,Armor,23,Fine,33
1672,Honed Worn Chain Helm,Armor,28,Fine,37
1673,Honed Worn Scale Helm,Armor,33,Fine,42
1674,Honed Worn Scale Helm,Armor,38,Fine,45
1675,Ravaging Worn Chain Helm,Armor,24,Fine,33
1676,Ravaging Worn Chain Helm,Armor,29,Fine,38
1677,Ravaging Worn Scale Helm,Armor,34,Fine,42
1678,Ravaging Worn Scale Helm,Armor,39,Fine,47
1679,Strong Worn Scale Helm,Armor,41,Fine,48
1680,Strong Worn Scale Helm,Armor,46,Fine,53
1681,Strong Worn Scale Helm,Armor,51,Fine,57
1682,Strong Worn Scale Helm,Armor,56,Fine,62
1683,Ravaging Worn Scale Helm,Armor,42,Fine,49
1684,Ravaging Worn Scale Helm,Armor,47,Fine,53
1685,Ravaging Worn Scale Helm,Armor,52,Fine,58
1686,Ravaging Worn Scale Helm,Armor,57,Fine,62
1687,Honed Worn Scale Helm,Armor,43,Fine,50
1688,Honed Worn Scale Helm,Armor,48,Fine,54
1689,Honed Worn Scale Helm,Armor,53,Fine,59
1690,Honed Worn Scale Helm,Armor,58,Fine,63
1691,Ravaging Worn Scale Helm,Armor,44,Fine,50
1692,Ravaging Worn Scale Helm,Armor,49,Fine,55
1693,Ravaging Worn Scale Helm,Armor,54,Fine,59
1694,Ravaging Worn Scale Helm,Armor,59,Fine,64
1695,Berserker's Reinforced Scale Helm,Armor,61,Fine,65
1696,Berserker's Reinforced Scale Helm,Armor,66,Fine,70
1697,Berserker's Reinforced Scale Helm,Armor,71,Fine,74
1698,Berserker's Reinforced Scale Helm,Armor,76,Fine,79
1699,Berserker's Reinforced Scale Helm,Armor,80,Fine,83
1700,Carrion Reinforced Scale Helm,Armor,62,Fine,67
1701,Carrion Reinforced Scale Helm,Armor,67,Fine,70
1702,Carrion Reinforced Scale Helm,Armor,72,Fine,75
1703,Carrion Reinforced Scale Helm,Armor,77,Fine,79
1704,Carrion Reinforced Scale Helm,Armor,80,Fine,83
1705,Rampager's Reinforced Scale Helm,Armor,63,Fine,68
1706,Rampager's Reinforced Scale Helm,Armor,68,Fine,72
1707,Rampager's Reinforced Scale Helm,Armor,73,Fine,77
1708,Rampager's Reinforced Scale Helm,Armor,78,Fine,80
1709,Rampager's Reinforced Scale Helm,Armor,80,Fine,83
1710,Shaman's Reinforced Scale Helm,Armor,64,Fine,68
1711,Shaman's Reinforced Scale Helm,Armor,69,Fine,73
1712,Shaman's Reinforced Scale Helm,Armor,74,Fine,77
1713,Shaman's Reinforced Scale Helm,Armor,79,Fine,82
1714,Shaman's Reinforced Scale Helm,Armor,80,Fine,83
1715,Mighty Swindler Coat of Melandru,Armor,14,Masterwork,57
1716,Mighty Swindler Coat of the Traveler,Armor,20,Masterwork,72
1717,Strong Swindler Coat of the Flock,Armor,26,Masterwork,84
1718,Strong Swindler Coat of Rata Sum,Armor,32,Masterwork,96
1719,Strong Swindler Coat of the Citadel,Armor,38,Masterwork,108
1720,Ravaging Swindler Coat of Hoelbrak,Armor,27,Masterwork,84
1721,Ravaging Swindler Coat of Melandru,Armor,33,Masterwork,99
1722,Strong Privateer Coat of the Pack,Armor,44,Masterwork,120
1723,Strong Privateer Coat of Hoelbrak,Armor,50,Masterwork,135
1724,Strong Privateer Coat of the Dolyak,Armor,56,Masterwork,147
1725,Ravaging Swindler Coat of Hoelbrak,Armor,39,Masterwork,111
1726,Ravaging Privateer Coat of Lyssa,Armor,45,Masterwork,123
1727,Ravaging Privateer Coat of Lyssa,Armor,51,Masterwork,135
1728,Ravaging Privateer Coat of Rage,Armor,57,Masterwork,147
1729,Honed Privateer Coat of the Flame Legion,Armor,40,Masterwork,114
1730,Honed Privateer Coat of Melandru,Armor,46,Masterwork,126
1731,Honed Privateer Coat of Scavenging,Armor,52,Masterwork,138
1732,Honed Privateer Coat of the Flock,Armor,58,Masterwork,150
1733,Ravaging Privateer Coat of Mercy,Armor,53,Masterwork,141
1734,Ravaging Privateer Coat of Rage,Armor,59,Masterwork,153
1735,Berserker's Privateer Coat of the Afflicted,Armor,62,Masterwork,159
1736,Berserker's Privateer Coat of the Pack,Armor,68,Masterwork,171
1737,Mighty Worn Scale Helm of the Citadel,Armor,14,Masterwork,48
1738,Mighty Worn Scale Helm of the Flame Legion,Armor,20,Masterwork,60
1739,Berserker's Privateer Coat of Grenth,Armor,74,Masterwork,183
1740,Strong Worn Scale Helm of Melandru,Armor,26,Masterwork,70
1741,Berserker's Privateer Coat of the Eagle,Armor,80,Masterwork,198
1742,Carrion Privateer Coat of the Afflicted,Armor,63,Masterwork,162
1743,Strong Worn Scale Helm of the Flame Legion,Armor,32,Masterwork,80
1744,Strong Worn Scale Helm of the Traveler,Armor,38,Masterwork,90
1745,Carrion Privateer Coat of Dwayna,Armor,69,Masterwork,174
1746,Ravaging Worn Scale Helm of Mercy,Armor,27,Masterwork,70
1747,Carrion Privateer Coat of the Pack,Armor,75,Masterwork,186
1748,Ravaging Worn Scale Helm of the Citadel,Armor,33,Masterwork,83
1749,Carrion Privateer Coat of the Afflicted,Armor,79,Masterwork,195
1750,Strong Reinforced Scale Helm of Dwayna,Armor,44,Masterwork,100
1751,Carrion Privateer Coat of the Eagle,Armor,80,Masterwork,198
1752,Strong Reinforced Scale Helm of Scavenging,Armor,50,Masterwork,113
1753,Rampager's Privateer Coat of the Centaur,Armor,64,Masterwork,162
1754,Strong Reinforced Scale Helm of the Flock,Armor,56,Masterwork,123
1755,Ravaging Worn Scale Helm of the Pack,Armor,39,Masterwork,93
1756,Rampager's Privateer Coat of Hoelbrak,Armor,70,Masterwork,177
1757,Ravaging Reinforced Scale Helm of the Afflicted,Armor,45,Masterwork,103
1758,Ravaging Reinforced Scale Helm of the Citadel,Armor,51,Masterwork,113
1759,Rampager's Privateer Coat of Divinity,Armor,76,Masterwork,189
1760,Rampager's Privateer Coat of Vampirism,Armor,80,Masterwork,198
1761,Ravaging Reinforced Scale Helm of the Eagle,Armor,57,Masterwork,123
1762,Shaman's Privateer Coat of Rage,Armor,65,Masterwork,165
1763,Honed Reinforced Scale Helm of Rata Sum,Armor,40,Masterwork,95
1764,Honed Reinforced Scale Helm of the Pack,Armor,46,Masterwork,105
1765,Shaman's Privateer Coat of Hoelbrak,Armor,71,Masterwork,177
1766,Honed Reinforced Scale Helm of the Grove,Armor,52,Masterwork,115
1767,Shaman's Privateer Coat of Strength,Armor,77,Masterwork,189
1768,Honed Reinforced Scale Helm of Scavenging,Armor,58,Masterwork,125
1769,Shaman's Privateer Coat of Infiltration,Armor,80,Masterwork,198
1770,Ravaging Reinforced Scale Helm of the Grove,Armor,53,Masterwork,118
1771,Ravaging Reinforced Scale Helm of the Flock,Armor,59,Masterwork,128
1772,Cleric's Privateer Coat of Infiltration,Armor,66,Masterwork,168
1773,Berserker's Reinforced Scale Helm of the Flame Legion,Armor,62,Masterwork,133
1774,Cleric's Privateer Coat of Divinity,Armor,72,Masterwork,180
1775,Berserker's Reinforced Scale Helm of Dwayna,Armor,68,Masterwork,143
1776,Cleric's Privateer Coat of Infiltration,Armor,78,Masterwork,192
1777,Berserker's Reinforced Scale Helm of the Flame Legion,Armor,74,Masterwork,153
1778,Cleric's Privateer Coat of Dwayna,Armor,80,Masterwork,198
1779,Berserker's Reinforced Scale Helm of Dwayna,Armor,80,Masterwork,165
1780,Carrion Reinforced Scale Helm of the Flock,Armor,63,Masterwork,135
1781,Carrion Reinforced Scale Helm of the Flock,Armor,69,Masterwork,145
1782,Carrion Reinforced Scale Helm of Dwayna,Armor,75,Masterwork,155
1783,Strong Privateer Coat of Lyssa,Armor,39,Rare,167
1784,Carrion Reinforced Scale Helm of the Eagle,Armor,79,Masterwork,163
1785,Strong Privateer Coat of Melandru,Armor,46,Rare,189
1786,Carrion Reinforced Scale Helm of the Lich,Armor,80,Masterwork,165
1787,Rampager's Reinforced Scale Helm of Scavenging,Armor,64,Masterwork,135
1788,Strong Privateer Coat of Vampirism,Armor,53,Rare,212
1789,Ravaging Privateer Coat of Grenth,Armor,40,Rare,171
1790,Rampager's Reinforced Scale Helm of Hoelbrak,Armor,70,Masterwork,148
1791,Rampager's Reinforced Scale Helm of Balthazar,Armor,76,Masterwork,158
1792,Ravaging Privateer Coat of Strength,Armor,47,Rare,189
1793,Rampager's Reinforced Scale Helm of Lyssa,Armor,80,Masterwork,165
1794,Strong Rogue Coat of the Eagle,Armor,60,Rare,234
1795,Shaman's Reinforced Scale Helm of Hoelbrak,Armor,65,Masterwork,138
1796,Shaman's Reinforced Scale Helm of the Citadel,Armor,71,Masterwork,148
1797,Berserker's Rogue Coat of Melandru,Armor,67,Rare,252
1798,Berserker's Rogue Coat of the Traveler,Armor,74,Rare,275
1799,Shaman's Reinforced Scale Helm of the Citadel,Armor,77,Masterwork,158
1800,Shaman's Reinforced Scale Helm of the Traveler,Armor,80,Masterwork,165
1801,Berserker's Rogue Coat of the Centaur,Armor,80,Rare,297
1802,Cleric's Reinforced Scale Helm of Rata Sum,Armor,66,Masterwork,140
1803,Cleric's Reinforced Scale Helm of the Flock,Armor,72,Masterwork,150
1804,Ravaging Rogue Coat of the Pack,Armor,54,Rare,212
1805,Cleric's Reinforced Scale Helm of Hoelbrak,Armor,78,Masterwork,160
1806,Carrion Rogue Coat of Rage,Armor,61,Rare,234
1807,Cleric's Reinforced Scale Helm of Hoelbrak,Armor,80,Masterwork,165
1808,Carrion Rogue Coat of the Dolyak,Armor,68,Rare,257
1809,Carrion Rogue Coat of Grenth,Armor,75,Rare,279
1810,Carrion Rogue Coat of Dwayna,Armor,80,Rare,297
1811,Strong Reinforced Scale Helm of Strength,Armor,39,Rare,139
1812,Strong Reinforced Scale Helm of the Traveler,Armor,46,Rare,158
1813,Strong Reinforced Scale Helm of Grenth,Armor,53,Rare,177
1814,Honed Rogue Coat of the Pack,Armor,55,Rare,216
1815,Rampager's Rogue Coat of Lyssa,Armor,62,Rare,239
1816,Ravaging Reinforced Scale Helm of Lyssa,Armor,40,Rare,143
1817,Ravaging Reinforced Scale Helm of the Centaur,Armor,47,Rare,158
